,HouseDescription,Address,Cost,City/Province,Sqm,ZscoreCost,ZscoreSQM
1869,For Sale Residential 250 sqm. ,"Amadeo, Cavite",1550000.0,Cavite,250,-0.0692224962152114,-0.11962652403097304
1870,For Sale Residential 700 sqm. ,"Antipolo, Rizal",10800000.0,Rizal,700,-0.06731293470379736,-0.11838770963744592
1871,For Sale Residential 120 sqm. ,"Indang, Cavite",540000.0,Cavite,120,-0.06943099968834959,-0.11998440374465866
1872,"For Sale Residential Farm 13,275 sqm. ","Santa Ana, Pampanga",10000000.0,Pampanga,13275,-0.06747808596964938,-0.08376972964054924
1873,For Sale Residential Farm 100 sqm. ,"Pililla, Rizal",260000.0,Rizal,100,-0.0694888026313978,-0.12003946216214875
1874,For Sale Residential Farm 120 sqm. ,"Indang, Cavite",540000.0,Cavite,120,-0.06943099968834959,-0.11998440374465866
1875,"For Sale Agricultural Farm 1,907 sqm. ","Baras, Rizal",12400000.0,Rizal,1907,-0.0669826321720933,-0.11506493414191875
1876,"For Sale Agricultural Farm 7,535 sqm. ","Indang, Cavite",13600000.0,Cavite,7535,-0.06673490527331526,-0.09957149546020626
1877,"For Sale Raw Land 2,000 sqm. ","Alfonso, Cavite",7000000.0,Cavite,2000,-0.06809740321659448,-0.1148089125005898
1878,For Sale Residential 502 sqm. ,"Tagaytay, Cavite",8029999.999999999,Cavite,502,-0.06788477096180999,-0.11893278797059785
1879,"For Sale Residential Farm 4,449 sqm. ","Silang, Cavite",12500000.0,Cavite,4449,-0.0669619882638618,-0.10806700927892778
1880,"For Sale Residential Farm 11,436 sqm. ","Alfonso, Cavite",80100000.0,Cavite,11436,-0.053006706299365595,-0.08883235112876339
1881,For Sale Residential 66 sqm. ,"Baras, Rizal",231000.0,Rizal,66,-0.06949478936478493,-0.12013306147188191
1882,For Sale Agricultural Farm 100 sqm. ,"San Juan, Batangas",750000.0,Batangas,100,-0.06938764748106344,-0.12003946216214875
1883,"For Sale Raw Land 24,000 sqm. ","Tanay, Rizal",28800000.0,Rizal,24000,-0.06359703122212676,-0.05424465326148627
1884,"For Sale Raw Land 10,000 sqm. ","Tanay, Rizal",18000000.0,Rizal,10000,-0.06582657331112912,-0.09278554550455216
1885,For Sale Residential 96 sqm. ,"Tayabas, Quezon",800000.0,Quezon,96,-0.06937732552694768,-0.12005047384564677
1886,"For Sale Agricultural Farm 49,000 sqm. ","San Luis, Batangas",95000000.0,Batangas,49000,-0.04993076397287161,0.014578368601131387
1887,For Sale Residential Farm 100 sqm. ,"Tayabas, Quezon",250000.0,Quezon,100,-0.06949086702222095,-0.12003946216214875
1888,"For Sale Residential 4,763 sqm. ","Tagaytay, Cavite",31000000.0,Cavite,4763,-0.0631428652410337,-0.1072025921243333
1889,For Sale Residential 100 sqm. ,"Calatagan, Batangas",550000.0,Batangas,100,-0.06942893529752643,-0.12003946216214875
1890,For Sale Agricultural Farm 500 sqm. ,"Tiaong, Quezon",300000.0,Quezon,500,-0.06948054506810519,-0.11893829381234687
1891,For Sale Agricultural Farm 80 sqm. ,"Morong, Rizal",308000.0,Rizal,80,-0.06947889355544667,-0.12009452057963885
1892,For Sale Agricultural Farm 500 sqm. ,"Indang, Cavite",1000000.0,Cavite,500,-0.06933603771048467,-0.11893829381234687
1893,"For Sale Agricultural Farm 13,378 sqm. ","Alfonso, Cavite",21400000.0,Cavite,13378,-0.065124680431258,-0.08348617879047526
1894,For Sale Residential Farm 300 sqm. ,"Indang, Cavite",840000.0,Cavite,300,-0.06936906796365508,-0.1194888779872478
1895,For Sale Residential 167 sqm. ,"Taytay, Rizal",4940000.0,Rizal,167,-0.06852266772616344,-0.11985501646355694
1896,"For Sale Agricultural Farm 50,000 sqm. ","Tarlac City, Tarlac",37500000.0,Tarlac,50000,-0.06180101120598598,0.017331289475636093
1897,"For Sale Residential Farm 3,637 sqm. ","Antipolo, Rizal",21800000.0,Rizal,3637,-0.06504210479833199,-0.1103023810290256
1898,"For Sale Industrial 20,268 sqm. ","Calamba, Laguna",70900000.0,Laguna,20268,-0.0549059458566639,-0.06451855396513784
1899,For Sale Residential 737 sqm. ,"Antipolo, Rizal",5000000.0,Rizal,737,-0.06851028138122454,-0.11828585156508925
1900,For Sale Agricultural Farm 300 sqm. ,"Pililla, Rizal",869700.0,Rizal,300,-0.06936293672291031,-0.1194888779872478
1901,For Sale Residential Farm 300 sqm. ,"Carmen, Davao del Norte",3500000.0,Norte,300,-0.06881994000469709,-0.1194888779872478
1902,"For Sale Agricultural Farm 8,000 sqm. ","Floridablanca, Pampanga",2500000.0,Pampanga,8000,-0.06902637908701212,-0.09829138725356157
1903,For Sale Residential Farm 808 sqm. ,"Alfonso, Cavite",3720000.0,Cavite,808,-0.06877452340658778,-0.11809039418299942
1904,"For Sale Agricultural Farm 31,000 sqm. ","Abucay, Bataan",60000000.0,Bataan,31000,-0.05715613185389775,-0.03497420713995333
1905,For Sale Residential 154 sqm. ,"Santa Maria, Bulacan",3080000.0,Bulacan,154,-0.0689066444192694,-0.11989080443492549
1906,"For Sale Agricultural Farm 15,731 sqm. ","San Jose del Monte, Bulacan",32500000.0,Bulacan,15731,-0.06283320661756114,-0.07700855597276568
1907,For Sale Residential Farm 300 sqm. ,"General Emilio Aguinaldo, Cavite",840000.0,Cavite,300,-0.06936906796365508,-0.1194888779872478
1908,For Sale Residential 350 sqm. ,"Magallanes, Cavite",1330000.0,Cavite,350,-0.06926791281332072,-0.11935123194352257
1909,For Sale Residential 154 sqm. ,"Cabanatuan, Nueva Ecija",6490000.0,Ecija,154,-0.06820268714857514,-0.11989080443492549
1910,For Sale Residential 125 sqm. ,"Lipa, Batangas",1130000.0,Batangas,125,-0.06930920062978371,-0.11997063914028613
1911,For Sale Residential 450 sqm. ,"Tanza, Cavite",19500000.0,Cavite,450,-0.06551691468765657,-0.1190759398560721
1912,"For Sale Agricultural Farm 2,407 sqm. ","Indang, Cavite",6020000.0,Cavite,2407,-0.0682997135172632,-0.11368847370466639
1913,For Sale Agricultural Farm 750 sqm. ,"Pililla, Rizal",4130000.0,Rizal,750,-0.06868988338283862,-0.11825006359372069
1914,For Sale Residential 302 sqm. ,"Iriga, Camarines Sur",498300.0,Sur,302,-0.06943960819808212,-0.1194833721454988
1915,For Sale Residential 70 sqm. ,"General Trias, Cavite",878600.0,Cavite,70,-0.06936109941507772,-0.1201220497883839
1916,For Sale Residential 176 sqm. ,"Silang, Cavite",2200000.0,Cavite,176,-0.06908831081170663,-0.11983024017568639
1917,For Sale Agricultural Farm 100 sqm. ,"Pililla, Rizal",379800.0,Rizal,100,-0.06946407122933645,-0.12003946216214875
1918,For Sale Residential Farm 118 sqm. ,"Balayan, Batangas",212400.0,Batangas,118,-0.06949862913171599,-0.11998990958640766
1919,For Sale Agricultural Farm 80 sqm. ,"Morong, Rizal",308000.0,Rizal,80,-0.06947889355544667,-0.12009452057963885
1920,For Sale Residential 300 sqm. ,"Amadeo, Cavite",1050000.0,Cavite,300,-0.06932571575636892,-0.1194888779872478
1921,For Sale Agricultural Farm 300 sqm. ,"Pililla, Rizal",869700.0,Rizal,300,-0.06936293672291031,-0.1194888779872478
1922,"For Sale Agricultural Farm 18,433 sqm. ","Calbayog, Samar",82900000.0,Samar,18433,-0.0524286768688835,-0.06957016376985396
1923,For Sale Residential Farm 100 sqm. ,"Pililla, Rizal",260000.0,Rizal,100,-0.0694888026313978,-0.12003946216214875
1924,For Sale Agricultural Farm 300 sqm. ,"Pililla, Rizal",869700.0,Rizal,300,-0.06936293672291031,-0.1194888779872478
1925,"For Sale Commercial 8,800 sqm. ","Baras, Rizal",70400000.0,Rizal,8800,-0.05500916539782141,-0.0960890505539578
1926,For Sale Residential 714 sqm. ,"Nasugbu, Batangas",17900000.0,Batangas,714,-0.06584721721936063,-0.11834916874520286
1927,"For Sale Agricultural Farm 20,000 sqm. ","Doña Remedios Trinidad, Bulacan",3000000.0,Bulacan,20000,-0.06892315954585461,-0.0652563367595051
1928,For Sale Residential 154 sqm. ,"Cabanatuan, Nueva Ecija",5580000.0,Ecija,154,-0.06839054671348183,-0.11989080443492549
1929,"For Sale Agricultural Farm 75,000 sqm. ","Pantabangan, Nueva Ecija",15000000.0,Ecija,75000,-0.06644589055807422,0.08615431133825374
1930,For Sale Residential 108 sqm. ,"Silang, Cavite",1800000.0,Cavite,108,-0.06917088644463265,-0.12001743879515271
1931,For Sale Agricultural Farm 100 sqm. ,"Teresa, Rizal",350000.0,Rizal,100,-0.06947022311398944,-0.12003946216214875
1932,For Sale Agricultural Farm 108 sqm. ,"Silang, Cavite",2730000.0,Cavite,108,-0.06897889809807967,-0.12001743879515271
1933,For Sale Residential 271 sqm. ,"Tagaytay, Cavite",3820000.0,Cavite,271,-0.06875387949835628,-0.11956871269260844
1934,For Sale Residential 354 sqm. ,"Antipolo, Rizal",17300000.0,Rizal,354,-0.06597108066874964,-0.11934022026002455
1935,"For Sale Agricultural Farm 80,230 sqm. ","Pantabangan, Nueva Ecija",16000000.0,Ecija,80230,-0.06623945147575919,0.10055208751191336
1936,"For Sale Agricultural Farm 300,000 sqm. ","Santa Rosa, Nueva Ecija",105000000.0,Ecija,300000,-0.04786637314972128,0.7055615081018126
1937,For Sale Residential 142 sqm. ,"Oton, Iloilo",4790000.0,Iloilo,142,-0.0685536335885107,-0.11992383948541956
1938,For Sale Residential 150 sqm. ,"Baras, Rizal",1010000.0,Rizal,150,-0.06933397331966153,-0.11990181611842352
1939,"For Sale Agricultural Farm 500,000 sqm. ","Santa Rosa, Nueva Ecija",10000000.0,Ecija,500000,-0.06747808596964938,1.2561456830027538
1940,"For Sale Residential 80,000 sqm. ","Santa Rosa, Laguna",250000000.0,Laguna,80000,-0.01793270621404156,0.09991891571077728
1941,For Sale Residential 449 sqm. ,"Liloan, Cebu",1800000.0,Cebu,449,-0.06917088644463265,-0.1190786927769466
1942,For Sale Residential 300 sqm. ,"Amadeo, Cavite",1050000.0,Cavite,300,-0.06932571575636892,-0.1194888779872478
1943,For Sale Agricultural Farm 100 sqm. ,"Teresa, Rizal",350000.0,Rizal,100,-0.06947022311398944,-0.12003946216214875
1944,"For Sale Agricultural Farm 23,000 sqm. ","Ligao, Albay",1850000.0,Albay,23000,-0.0691605644905169,-0.05699757413599098
1945,"For Sale Agricultural Farm 1,535 sqm. ","Tanza, Cavite",8540000.0,Cavite,1535,-0.06777948702982933,-0.1160890207072345
1946,"For Sale Agricultural Farm 1,000 sqm. ","Amadeo, Cavite",5500000.0,Cavite,1000,-0.06840706184006702,-0.11756183337509452
1947,For Sale Residential 420 sqm. ,"Amadeo, Cavite",1520000.0,Cavite,420,-0.06922868938768086,-0.11915852748230724
1948,For Sale Agricultural Farm 500 sqm. ,"Alfonso, Cavite",1950000.0,Cavite,500,-0.0691399205822854,-0.11893829381234687
1949,For Sale Residential 105 sqm. ,"Cavite Economic Zone, General Trias, Cavite",2500000.0,Cavite,105,-0.06902637908701212,-0.12002569755777623
1950,"For Sale Agricultural Farm 12,000 sqm. ","Allen, Northern Samar",1000000.0,Samar,12000,-0.06933603771048467,-0.08727970375554274
1951,For Sale Residential 100 sqm. ,"Calamba, Laguna",300000.0,Laguna,100,-0.06948054506810519,-0.12003946216214875
1952,For Sale Agricultural Farm 300 sqm. ,"Indang, Cavite",840000.0,Cavite,300,-0.06936906796365508,-0.1194888779872478
1953,For Sale Residential 132 sqm. ,"Lipa, Batangas",3060000.0,Batangas,132,-0.06891077320091571,-0.1199513686941646
1954,For Sale Residential 305 sqm. ,"Tagaytay, Cavite",15000000.0,Cavite,305,-0.06644589055807422,-0.11947511338287528
1955,For Sale Agricultural Farm 100 sqm. ,"Pililla, Rizal",399800.0,Rizal,100,-0.06945994244769016,-0.12003946216214875
1956,For Sale Residential 271 sqm. ,"Laurel, Batangas",3790000.0,Batangas,271,-0.06876007267082573,-0.11956871269260844
1957,For Sale Agricultural Farm 100 sqm. ,"Teresa, Rizal",350000.0,Rizal,100,-0.06947022311398944,-0.12003946216214875
1958,For Sale Agricultural Farm 809 sqm. ,"Morong, Rizal",3720000.0,Rizal,809,-0.06877452340658778,-0.11808764126212491
1959,"For Sale Commercial 35,541 sqm. ","Rosales, Pangasinan",569000000.0,Pangasinan,35541,0.04792136104445383,-0.022473193448827453
1960,"For Sale Agricultural Farm 10,000 sqm. ","Ormoc, Leyte",6000000.0,Leyte,10000,-0.06830384229890951,-0.09278554550455216
1961,For Sale Residential 150 sqm. ,"Calatagan, Batangas",907500.0,Batangas,150,-0.06935513332559881,-0.11990181611842352
1962,"For Sale Agricultural Farm 1,288 sqm. ","Lipa, Batangas",11700000.0,Batangas,1288,-0.06712713952971382,-0.11676899216323716
1963,For Sale Residential 500 sqm. ,"Oslob, Cebu",1800000.0,Cebu,500,-0.06917088644463265,-0.11893829381234687
1964,For Sale Residential 399 sqm. ,"San Jose del Monte, Bulacan",1660000.0,Bulacan,399,-0.06919978791615675,-0.11921633882067184
1965,For Sale Agricultural Farm 300 sqm. ,"Indang, Cavite",1350000.0,Cavite,300,-0.06926378403167441,-0.1194888779872478
1966,"For Sale Agricultural Farm 53,227 sqm. ","Naujan, Oriental Mindoro",8050000.000000001,Mindoro,53227,-0.0678806421801637,0.02621496513766278
1967,For Sale Residential 110 sqm. ,"Baliuag, Bulacan",2790000.0,Bulacan,110,-0.06896651175314077,-0.1200119329534037
1968,"For Sale Commercial 2,000 sqm. ","Nasugbu, Batangas",7000000.0,Batangas,2000,-0.06809740321659448,-0.1148089125005898
1969,For Sale Residential 100 sqm. ,"Pililla, Rizal",379800.0,Rizal,100,-0.06946407122933645,-0.12003946216214875
1970,"For Sale Residential Farm 2,000 sqm. ","Tagaytay, Cavite",23000000.0,Cavite,2000,-0.06479437789955396,-0.1148089125005898
1971,"For Sale Agricultural Farm 66,800 sqm. ","San Ildefonso, Bulacan",15500000.0,Bulacan,66800,-0.0663426710169167,0.06358036016731516
1972,For Sale Residential 204 sqm. ,"Binangonan, Rizal",2240000.0,Rizal,204,-0.06908005324841403,-0.11975315839120027
1973,For Sale Residential 420 sqm. ,"Binangonan, Rizal",7530000.0,Rizal,420,-0.06798799050296751,-0.11915852748230724
1974,For Sale Residential 90 sqm. ,"Calamba, Laguna",1850000.0,Laguna,90,-0.0691605644905169,-0.1200669913708938
1975,For Sale Residential 280 sqm. ,"Binangonan, Rizal",4200000.0,Rizal,280,-0.06867543264707657,-0.1195439364047379
1976,For Sale Residential 500 sqm. ,"Baras, Rizal",2300000.0,Rizal,500,-0.06906766690347513,-0.11893829381234687
1977,For Sale Residential 143 sqm. ,"Calamba, Laguna",1570000.0,Laguna,143,-0.0692183674335651,-0.11992108656454505
1978,For Sale Residential 110 sqm. ,"Batangas City, Batangas",2660000.0,Batangas,110,-0.06899334883384171,-0.1200119329534037
1979,"For Sale Commercial 50,001 sqm. ","Puerto Galera, Oriental Mindoro",155000000.0,Mindoro,50001,-0.037544419033969656,0.017334042396510596
1980,For Sale Residential 576 sqm. ,"Calamba, Laguna",16500000.0,Laguna,576,-0.06613623193460166,-0.1187290718258845
1981,"For Sale Agricultural Farm 37,000 sqm. ","Padre Garcia, Batangas",25900000.0,Batangas,37000,-0.06419570456084037,-0.018456681892925087
1982,For Sale Agricultural Farm 100 sqm. ,"Pililla, Rizal",450000.0,Rizal,100,-0.06944957920575794,-0.12003946216214875
1983,"For Sale Agricultural Farm 32,744 sqm. ","Oton, Iloilo",42600000.0,Iloilo,32744,-0.060748171886179314,-0.030173113134817117
1984,For Sale Residential 180 sqm. ,"Angono, Rizal",2120000.0,Rizal,180,-0.06910482593829184,-0.11981922849218837
1985,"For Sale Agricultural Farm 37,000 sqm. ","Cavinti, Laguna",15000000.0,Laguna,37000,-0.06644589055807422,-0.018456681892925087
1986,For Sale Residential 595 sqm. ,"General Trias, Cavite",6250000.0,Cavite,595,-0.06825223252833075,-0.11867676632926892
1987,"For Sale Agricultural Farm 20,000 sqm. ","Balungao, Pangasinan",3000000.0,Pangasinan,20000,-0.06892315954585461,-0.0652563367595051
1988,"For Sale Agricultural Farm 6,600 sqm. ","Concepcion, Tarlac",7000000.0,Tarlac,6600,-0.06809740321659448,-0.10214547647786816
1989,"For Sale Agricultural Farm 20,000 sqm. ","Balungao, Pangasinan",3400000.0,Pangasinan,20000,-0.06884058391292859,-0.0652563367595051
1990,"For Sale Commercial 8,096 sqm. ","Guiguinto, Bulacan",162000000.0,Bulacan,8096,-0.03609934545776443,-0.09802710684960912
1991,For Sale Agricultural Farm 100 sqm. ,"Pililla, Rizal",379800.0,Rizal,100,-0.06946407122933645,-0.12003946216214875
1992,"For Sale Agricultural Farm 25,000 sqm. ","Balungao, Pangasinan",3200000.0,Pangasinan,25000,-0.0688818717293916,-0.05149173238698156
1993,"For Sale Agricultural Farm 1,274 sqm. ","Sariaya, Quezon",6800000.0,Quezon,1274,-0.06813869103305749,-0.11680753305548022
1994,For Sale Residential 100 sqm. ,"Lipa, Batangas",918000.0,Batangas,100,-0.0693529657152345,-0.12003946216214875
1995,For Sale Residential 54 sqm. ,"Calamba, Laguna",483840.0,Laguna,54,-0.0694425933072124,-0.12016609652237596
1996,"For Sale Commercial 2,100 sqm. ","Antipolo, Rizal",94500000.0,Rizal,2100,-0.05003398351402913,-0.11453362041313933
1997,"For Sale Agricultural Farm 1,900 sqm. ","Calatagan, Batangas",28000000.0,Batangas,1900,-0.0637621824879788,-0.11508420458804028
1998,For Sale Residential 153 sqm. ,"Malolos, Bulacan",1440000.0,Bulacan,153,-0.06924520451426605,-0.1198935573558
1999,"For Sale Agricultural Farm 31,286 sqm. ","San Rafael, Bulacan",45000000.0,Bulacan,31286,-0.06025271808862324,-0.03418687176984498
2000,"For Sale Agricultural Farm 95,000 sqm. ","Aborlan, Palawan",200000000.0,Palawan,95000,-0.028254660329793187,0.14121272882834787
2001,For Sale Agricultural Farm 500 sqm. ,"Tanay, Rizal",2480000.0,Rizal,500,-0.06903050786865843,-0.11893829381234687
2002,"For Sale Commercial 33,865 sqm. ","Nasugbu, Batangas",67000000.0,Batangas,33865,-0.05571105827769252,-0.02708708883449734
2003,For Sale Agricultural Farm 100 sqm. ,"Pililla, Rizal",399800.0,Rizal,100,-0.06945994244769016,-0.12003946216214875
2004,For Sale Residential 240 sqm. ,"Tagaytay, Cavite",2980000.0,Cavite,240,-0.0689272883275009,-0.11965405323971809
2005,For Sale Residential 250 sqm. ,"Laurel, Batangas",6380000.0,Batangas,250,-0.0682253954476298,-0.11962652403097304
2006,For Sale Residential 200 sqm. ,"Bagac, Bataan",2240000.0,Bataan,200,-0.06908005324841403,-0.11976417007469828
2007,"For Sale Agricultural Farm 20,000 sqm. ","Alaminos, Pangasinan",3500000.0,Pangasinan,20000,-0.06881994000469709,-0.0652563367595051
2008,"For Sale Agricultural Farm 11,000 sqm. ","San Rafael, Bulacan",19800000.0,Bulacan,11000,-0.06545498296296205,-0.09003262463004745
2009,"For Sale Agricultural Farm 22,499 sqm. ","Mangatarem, Pangasinan",3370000.0,Pangasinan,22499,-0.06884677708539805,-0.058376787494117836
2010,"For Sale Agricultural Farm 23,512 sqm. ","Labrador, Pangasinan",8230000.0,Pangasinan,23512,-0.06784348314534698,-0.05558807864824457
2011,"For Sale Agricultural Farm 360,000 sqm. ","Calbayog, Samar",36000000.0,Samar,360000,-0.06211066982945853,0.870736760572095
2012,"For Sale Agricultural Farm 2,800 sqm. ","Indang, Cavite",1120000.0,Cavite,2800,-0.06931126502060687,-0.11260657580098604
2013,"For Sale Residential 5,132 sqm. ","Nabua, Camarines Sur",5000000.0,Sur,5132,-0.06851028138122454,-0.10618676432164106
2014,"For Sale Commercial 4,318 sqm. ","San Pablo, Laguna",25000000.0,Laguna,4318,-0.0643814997349239,-0.1084276419134879
2015,For Sale Residential 100 sqm. ,"Lipa, Batangas",1000000.0,Batangas,100,-0.06933603771048467,-0.12003946216214875
2016,"For Sale Agricultural Farm 10,000 sqm. ","Alaminos, Laguna",17000000.0,Laguna,10000,-0.06603301239344415,-0.09278554550455216
2017,"For Sale Agricultural Farm 3,512 sqm. ","Pililla, Rizal",8000000.0,Rizal,3512,-0.06789096413427945,-0.11064649613833868
2018,"For Sale Agricultural Farm 1,128 sqm. ","Cagayan de Oro, Misamis Oriental",902400.0,Oriental,1128,-0.06935618616491862,-0.1172094595031579
2019,For Sale Agricultural Farm 100 sqm. ,"Tanay, Rizal",379000.0,Rizal,100,-0.06946423638060231,-0.12003946216214875
2020,"For Sale Agricultural Farm 25,413 sqm. ","Laurel, Batangas",30000000.0,Batangas,25413,-0.06334930432334873,-0.05035477606581112
2021,"For Sale Agricultural Farm 43,000 sqm. ","Bolinao, Pangasinan",3500000.0,Pangasinan,43000,-0.06881994000469709,-0.0019391566458968506
2022,For Sale Agricultural Farm 482 sqm. ,"Calamba, Laguna",13500000.0,Laguna,482,-0.06675554918154676,-0.11898784638808795
2023,"For Sale Agricultural Farm 5,235 sqm. ","Castillejos, Zambales",3000000.0,Zambales,5235,-0.06892315954585461,-0.10590321347156709
2024,For Sale Agricultural Farm 736 sqm. ,"Dagupan, Pangasinan",3320000.0,Pangasinan,736,-0.0688570990395138,-0.11828860448596376
