,Bedrooms,Bathrooms,Sqm,Cost,Zscore
2305,5,3,144,8850000.0,-0.06280749649106696
2306,4,3,156,6850000.0,-0.16383699613872335
2307,3,2,106,6080000.0,-0.20273335350307106
2308,3,2,90,5280000.0,-0.24314515336213363
2309,2,2,54,4070000.000000001,-0.3042680006489657
2310,2,1,44,1500000.0,-0.43409090769620423
2311,5,2,132,10400000.0,0.015490365735866748
2312,3,2,100,6550000.0,-0.17899142108587182
2313,3,2,60,4750000.0,-0.26991797076876256
2314,4,3,150,8000000.0,-0.10574503384132093
2315,4,3,148,13500000.0,0.17208609018973417
2316,0,1,42,1670000.0,-0.4255034002261534
2317,0,1,22,1070000.0,-0.45581225012045035
2319,5,5,210,12000000.0,0.09631396545399187
2320,3,2,83,5240000.0,-0.24516574335508676
2321,2,3,384,15000000.0,0.24785821492547647
2322,2,1,53,4550000.0,-0.28002092073352824
2323,3,2,55,3110000.0,-0.3527621604798408
2324,3,1,70,4350000.0,-0.2901238706982939
2325,2,1,46,1010000.0,-0.45884313510988006
2326,2,1,31,1590000.0,-0.4295445802120597
2327,2,1,52,3500000.0,-0.33306140804854784
2328,4,3,150,8000000.0,-0.10574503384132093
2329,4,3,148,13500000.0,0.17208609018973417
2330,0,1,42,1670000.0,-0.4255034002261534
2331,0,1,22,1070000.0,-0.45581225012045035
2333,4,4,220,28300000.0,0.9197043875823915
2334,5,5,210,12000000.0,0.09631396545399187
2335,5,5,393,27500000.0,0.879292587723329
2338,2,1,53,4550000.0,-0.28002092073352824
2339,3,3,96,8000000.0,-0.10574503384132093
2340,2,1,52,1500000.0,-0.43409090769620423
2341,3,3,298,21500000.0,0.5762040887803598
2342,5,4,158,7570000.0,-0.12746637626556706
2343,3,1,70,4350000.0,-0.2901238706982939
2344,2,1,46,1010000.0,-0.45884313510988006
2345,5,3,142,10800000.0,0.035696265665398026
2346,2,2,90,4030000.000000001,-0.3062885906419188
2347,2,1,46,2900000.0,-0.3633702579428447
2348,3,2,66,8510000.0,-0.07998251143116855
2349,3,2,67,7950000.0,-0.10827077133251234
2350,2,1,42,1690000.0,-0.42449310522967687
2351,3,2,106,6410000.0,-0.18606348606120776
2352,2,1,46,4270000.0,-0.2941650506842001
2353,4,3,156,6850000.0,-0.16383699613872335
2354,3,2,106,6080000.0,-0.20273335350307106
2355,3,3,145,6060000.0,-0.20374364849954762
2356,5,5,270,28000000.0,0.904549962635243
2357,4,4,400,24000000.0,0.7024909633399302
2358,5,4,280,22000000.0,0.6014614636922738
2359,2,2,48,3200000.0,-0.3482158329956963
2360,2,1,43,1050000.0,-0.45682254511692694
2361,3,2,60,4750000.0,-0.26991797076876256
2362,3,2,90,5280000.0,-0.24314515336213363
2363,2,2,54,4070000.000000001,-0.3042680006489657
2364,11,5,200,3000000.0,-0.35831878296046193
2365,3,2,83,5240000.0,-0.24516574335508676
2366,2,3,384,15000000.0,0.24785821492547647
2367,3,2,100,11500000.0,0.07105659054207777
2368,2,1,36,1960000.0,-0.41085412277724326
2369,3,2,55,3110000.0,-0.3527621604798408
2370,3,2,138,6800000.0,-0.16636273362991477
2371,3,2,66,6240000.0,-0.19465099353125856
2372,3,3,115,4980000.0,-0.2582995783092821
2373,2,1,63,1940000.0,-0.4118644177737198
2374,4,3,135,7020000.0,-0.15524948866867255
2375,5,4,158,7570000.0,-0.12746637626556706
2376,3,2,100,11500000.0,0.07105659054207777
2377,3,4,340,36800000.0,1.3490797610849312
2378,3,2,104,5100000.0,-0.2522378083304227
2379,2,2,90,4030000.000000001,-0.3062885906419188
2380,3,1,42,2500000.0,-0.38357615787237603
2381,8,5,380,22000000.0,0.6014614636922738
2382,3,2,117,7390000.0,-0.13655903123385613
2383,2,1,51,2920000.0,-0.3623599629463682
2384,4,3,145,7200000.0,-0.1461568337003835
2385,6,6,480,55000000.0,2.2684482078786044
2386,3,2,66,6240000.0,-0.19465099353125856
2387,3,3,115,4980000.0,-0.2582995783092821
2388,5,5,312,35000000.0,1.2581532114020404
2389,4,3,156,14000000.0,0.19734346510164827
2390,4,3,169,6510000.0,-0.18101201107882495
2391,2,1,56,2010000.0,-0.40832838528605186
2392,2,1,52,3500000.0,-0.33306140804854784
2393,2,1,27,659000.0,-0.47657381229804374
2394,4,3,130,10500000.0,0.02054184071824957
2395,0,1,22,534000.0,-0.48288815602602225
2396,3,3,298,21500000.0,0.5762040887803598
2397,2,2,53,5630000.0,-0.22546499092379377
2398,5,3,120,8790000.0,-0.06583838148049666
2399,2,2,180,8000000.0,-0.10574503384132093
2400,3,2,100,11500000.0,0.07105659054207777
2401,4,4,347,43600000.0,1.692580059886963
2402,3,2,66,6240000.0,-0.19465099353125856
2403,3,3,115,4980000.0,-0.2582995783092821
2404,3,4,120,10800000.0,0.035696265665398026
2405,5,3,270,20000000.0,0.5004319640446174
2406,3,3,179,8100000.0,-0.1006935588589381
2407,3,2,93,5650000.0,-0.2244546959273172
2408,0,1,32,1640000.0,-0.42701884272086826
2409,3,2,161,16500000.0,0.3236303396612188
2410,2,1,42,1630000.0,-0.4275239902191066
2411,2,1,27,659000.0,-0.47657381229804374
2412,4,3,130,10500000.0,0.02054184071824957
2413,3,1,42,1800000.0,-0.41893648274905576
2414,3,2,93,5380000.0,-0.23809367837975082
2415,3,1,110,7780000.0,-0.11685827880256314
2416,2,1,43,1150000.0,-0.4517710701345441
2417,3,2,250,23000000.0,0.651976213516102
2418,10,8,500,35000000.0,1.2581532114020404
2419,0,1,22,986896.0,-0.4600102278898098
2420,3,1,56,3420000.0,-0.3371025880344541
2421,3,3,152,8800000.0,-0.06533323398225838
2422,3,2,91,4030000.000000001,-0.3062885906419188
2423,3,3,80,3320000.0,-0.34215406301683693
2424,3,2,93,5650000.0,-0.2244546959273172
2425,0,1,32,1640000.0,-0.42701884272086826
2426,2,1,42,1630000.0,-0.4275239902191066
2427,3,2,161,16500000.0,0.3236303396612188
2428,3,1,42,1800000.0,-0.41893648274905576
2429,3,2,160,5900000.0,-0.21182600847136016
2430,3,2,93,5380000.0,-0.23809367837975082
2431,2,1,43,1150000.0,-0.4517710701345441
2432,3,2,250,23000000.0,0.651976213516102
2433,10,8,500,35000000.0,1.2581532114020404
2434,0,1,22,986896.0,-0.4600102278898098
2435,3,1,56,3420000.0,-0.3371025880344541
2436,3,2,40,1790000.0,-0.41944163024729403
2437,2,1,44,1150000.0,-0.4517710701345441
2438,2,1,55,2180000.0,-0.39974087781600104
2439,3,2,115,3850000.0,-0.31538124561020797
2440,4,3,240,15000000.0,0.24785821492547647
2441,3,1,77,2620000.0,-0.37751438789351666
2442,6,5,363,16000000.0,0.2983729647493047
2443,3,2,141,7960000.0,-0.10776562383427406
2444,0,0,76,3670000.0,-0.324473900578497
2445,0,1,22,999000.0,-0.45939879735794215
2446,3,2,110,4970000.0,-0.2588047258075204
2447,0,0,76,3670000.0,-0.324473900578497
2448,3,2,110,4970000.0,-0.2588047258075204
2449,3,2,123,7500000.0,-0.13100240875323502
2450,5,2,100,3800000.0,-0.31790698310139937
2451,5,3,166,9750000.0,-0.017344221649621582
2452,4,3,184,10900000.0,0.04074774064778085
2453,0,0,134,5120000.0,-0.25122751333394616
2454,8,8,560,29000000.0,0.9550647124590712
2455,3,3,161,9930000.0,-0.008251566681332504
2456,2,1,42,1670000.0,-0.4255034002261534
2457,3,3,100,5700000.0,-0.22192895843612578
2458,3,4,300,11800000.0,0.08621101548922623
2459,3,1,48,3500000.0,-0.33306140804854784
2460,5,4,312,21500000.0,0.5762040887803598
2461,5,5,500,48800000.0,1.9552567589708696
2462,3,2,72,3800000.0,-0.31790698310139937
2463,3,3,230,25000000.0,0.7530057131637584
2464,5,3,600,25000000.0,0.7530057131637584
2465,3,2,350,25000000.0,0.7530057131637584
2466,3,2,145,7500000.0,-0.13100240875323502
2467,2,2,53,5870000.0,-0.21334145096607499
2468,2,1,36,2870000.0,-0.3648857004375596
2469,2,1,42,2690000.0,-0.3739783554058487
2470,3,3,106,6600000.0,-0.1764656835946804
2471,4,3,101,7960000.0,-0.10776562383427406
2472,3,4,300,11800000.0,0.08621101548922623
2473,3,1,48,3500000.0,-0.33306140804854784
2474,5,2,100,3800000.0,-0.31790698310139937
2475,3,3,177,32300000.0,1.1217633868777044
2476,3,3,161,9930000.0,-0.008251566681332504
2477,3,3,100,5700000.0,-0.22192895843612578
2478,2,1,36,2870000.0,-0.3648857004375596
2479,4,5,330,42000000.0,1.611756460168838
2480,5,5,209,62500000.0,2.647308831557316
2481,5,5,800,45000000.0,1.7633007096403224
2482,0,0,76,3670000.0,-0.324473900578497
2483,2,1,50,800000.0,-0.46945123257288396
2484,4,3,260,16800000.0,0.3387847646083672
2485,5,3,600,25000000.0,0.7530057131637584
2486,3,3,106,6600000.0,-0.1764656835946804
2487,5,5,70,24000000.0,0.7024909633399302
2488,5,3,166,9000000.0,-0.055230284017492734
2489,4,3,150,8950000.0,-0.05775602150868414
2490,4,3,133,18800000.0,0.4398142642560236
2491,0,0,73,3300000.0,-0.34316435801331346
2492,4,3,215,23900000.0,0.6974394883575474
2493,3,2,145,7500000.0,-0.13100240875323502
2494,2,2,53,5870000.0,-0.21334145096607499
2495,2,1,50,800000.0,-0.46945123257288396
2496,4,3,260,16800000.0,0.3387847646083672
2497,4,3,83,6940000.0,-0.15929066865457883
2498,3,3,237,36300000.0,1.3238223861730172
2499,5,3,166,8940000.0,-0.05826116900692242
2500,5,3,600,25000000.0,0.7530057131637584
2501,5,4,480,20000000.0,0.5004319640446174
2502,5,5,70,24000000.0,0.7024909633399302
2503,3,2,104,9170000.0,-0.046642776547441936
2504,5,3,166,9000000.0,-0.055230284017492734
2505,5,5,300,7800000.0,-0.11584798380608657
2506,3,3,98,5970000.0,-0.20828997598369217
2507,3,2,230,12500000.0,0.12157134036590597
2508,2,3,144,10800000.0,0.035696265665398026
2509,4,3,150,8950000.0,-0.05775602150868414
2510,4,3,133,18800000.0,0.4398142642560236
2511,6,5,350,30000000.0,1.0055794622828995
2512,0,0,393,7790000.0,-0.11635313130432486
2513,0,0,73,3300000.0,-0.34316435801331346
2514,4,3,215,23900000.0,0.6974394883575474
2515,3,2,145,7500000.0,-0.13100240875323502
2516,2,1,40,3190000.0,-0.3487209804939346
2517,0,1,24,1200000.0,-0.4492453326433527
2518,2,1,102,4230000.0,-0.29618564067715325
2519,2,1,102,4230000.0,-0.29618564067715325
2520,3,2,110,25000000.0,0.7530057131637584
2521,0,0,404,12200000.0,0.1064169154187575
2522,5,3,166,11300000.0,0.060953640577312125
2523,4,5,330,42000000.0,1.611756460168838
2524,3,3,650,35000000.0,1.2581532114020404
2525,3,3,152,6230000.0,-0.19515614102949685
2526,2,1,46,4330000.0,-0.2911341656947704
2527,5,5,218,13500000.0,0.17208609018973417
2528,3,3,177,32300000.0,1.1217633868777044
2529,2,2,76,3600000.0,-0.328009933066165
2530,2,1,50,800000.0,-0.46945123257288396
2531,5,5,209,62500000.0,2.647308831557316
2532,3,3,138,3700000.0,-0.3229584580837822
2533,4,3,80,4900000.0,-0.2623407582951883
2534,4,3,150,8950000.0,-0.05775602150868414
2535,4,3,133,18800000.0,0.4398142642560236
2536,3,2,52,3480000.0,-0.33407170304502437
2537,5,3,166,9000000.0,-0.055230284017492734
2538,4,3,165,10200000.0,0.005387415771101109
2539,4,3,215,23900000.0,0.6974394883575474
2540,4,3,120,5650000.0,-0.2244546959273172
2541,5,5,70,24000000.0,0.7024909633399302
2542,3,1,42,2240000.0,-0.3967099928265714
2543,3,3,98,5970000.0,-0.20828997598369217
2544,3,2,230,12500000.0,0.12157134036590597
2545,2,3,144,10800000.0,0.035696265665398026
2546,4,3,202,14200000.0,0.2074464150664139
2547,4,4,780,35000000.0,1.2581532114020404
2548,2,1,30,2900000.0,-0.3633702579428447
2549,3,2,90,5720000.0,-0.22091866343964922
2550,2,2,52,6000000.0,-0.20677453348897734
2551,6,5,350,30000000.0,1.0055794622828995
2552,3,3,650,35000000.0,1.2581532114020404
2553,4,3,99,6950000.0,-0.15878552115634054
2554,4,3,85,6400000.0,-0.18656863355944606
2555,0,1,22,999000.0,-0.45939879735794215
2556,3,2,60,2100000.0,-0.4037820578019073
2557,2,1,46,4330000.0,-0.2911341656947704
2558,4,4,174,9700000.0,-0.01986995914081299
2559,7,7,400,25800000.0,0.793417513022821
2560,3,4,265,36100000.0,1.3137194362082514
2561,5,3,166,11300000.0,0.060953640577312125
2562,0,0,393,7790000.0,-0.11635313130432486
2563,4,3,80,4900000.0,-0.2623407582951883
2564,4,2,100,8400000.0,-0.08553913391178965
2565,3,2,52,3480000.0,-0.33407170304502437
2566,3,2,110,25000000.0,0.7530057131637584
2567,0,0,404,12200000.0,0.1064169154187575
2568,3,3,140,6500000.0,-0.18151715857706324
2569,2,1,44,1770000.0,-0.4204519252437706
2570,5,3,97,8000000.0,-0.10574503384132093
2571,2,1,42,1690000.0,-0.42449310522967687
2572,4,3,200,9500000.0,-0.02997290910557863
2573,5,3,168,20000000.0,0.5004319640446174
2574,5,4,316,49000000.0,1.9653597089356352
2575,2,1,100,2600000.0,-0.3785246828899932
2576,4,2,210,9000000.0,-0.055230284017492734
2577,4,4,600,60000000.0,2.5210219569977452
2578,4,3,83,6680000.0,-0.17242450360877415
2579,3,2,76,4080000.0,-0.3037628531507275
2580,3,3,280,21000000.0,0.5509467138684456
2581,6,4,288,20000000.0,0.5004319640446174
2582,3,3,115,6700000.0,-0.17141420861229759
2583,4,5,660,45000000.0,1.7633007096403224
2584,4,3,170,11000000.0,0.04579921563016367
2585,0,0,112,6130000.0,-0.20020761601187967
2586,5,3,100,7570000.0,-0.12746637626556706
2587,4,3,130,4300000.0,-0.29264960818948527
2588,4,3,83,6400000.0,-0.18656863355944606
2589,4,3,180,13500000.0,0.17208609018973417
2590,2,1,35,1560000.0,-0.4310600227067745
2591,2,1,100,2600000.0,-0.3785246828899932
2592,4,5,380,42200000.0,1.6218594101336035
2593,6,4,225,20000000.0,0.5004319640446174
2594,2,2,79,3000000.0,-0.35831878296046193
2595,5,3,100,6390000.0,-0.18707378105768432
2596,4,4,145,11500000.0,0.07105659054207777
2597,2,2,64,4620000.0,-0.27648488824586026
2598,2,1,32,900000.0,-0.46439975759050117
2599,2,1,46,3340000.0,-0.34114376802036034
2600,2,1,35,1560000.0,-0.4310600227067745
2601,2,1,36,2620000.0,-0.37751438789351666
2602,2,1,40,4370000.0,-0.2891135757018173
2603,5,3,166,12100000.0,0.10136544043637469
2604,3,3,240,21700000.0,0.5863070387451254
2605,3,1,51,1620000.0,-0.42802913771734485
2606,4,3,83,6400000.0,-0.18656863355944606
2607,3,2,76,4080000.0,-0.3037628531507275
2608,2,1,71,3800000.0,-0.31790698310139937
2609,2,1,31,2240000.0,-0.3967099928265714
2610,4,3,130,4300000.0,-0.29264960818948527
2611,3,2,54,3000000.0,-0.35831878296046193
2612,5,4,220,12000000.0,0.09631396545399187
2613,5,4,185,11500000.0,0.07105659054207777
2614,2,2,72,6870000.0,-0.1628267011422468
2615,3,2,86,4880000.0,-0.2633510532916649
2616,3,2,54,3000000.0,-0.35831878296046193
2617,2,1,48,1700000.0,-0.4239879577314386
2618,2,2,72,6870000.0,-0.1628267011422468
2619,5,4,220,12000000.0,0.09631396545399187
2620,5,4,185,11500000.0,0.07105659054207777
2621,3,1,42,2440000.0,-0.3866070428618057
2622,3,2,76,4080000.0,-0.3037628531507275
2623,0,1,28,641500.0,-0.4774578204199607
2624,4,3,130,4300000.0,-0.29264960818948527
2625,2,1,45,1400000.0,-0.4391423826785871
2626,3,3,155,15000000.0,0.24785821492547647
2627,3,2,211,43000000.0,1.662271209992666
2628,4,3,126,8900000.0,-0.06028175899987555
2629,3,3,100,3700000.0,-0.3229584580837822
2630,4,4,249,24000000.0,0.7024909633399302
2631,2,2,52,3020000.0,-0.35730848796398534
2632,4,3,160,12700000.0,0.1316742903306716
2633,4,3,220,18000000.0,0.3994024643969611
2634,4,4,160,13000000.0,0.14682871527782007
2635,3,3,54,4030000.000000001,-0.3062885906419188
2636,4,3,240,20000000.0,0.5004319640446174
2637,3,2,100,4500000.0,-0.28254665822471964
2638,4,4,176,9500000.0,-0.02997290910557863
2639,3,3,209,51900000.0,2.111852483424737
2640,2,1,44,2000000.0,-0.40883353278429013
2641,4,2,81,6500000.0,-0.18151715857706324
2642,4,2,80,5050000.0,-0.25476354582161415
2643,5,4,450,41500000.0,1.5864990852569238
2644,0,1,28,641500.0,-0.4774578204199607
2645,2,1,41,2900000.0,-0.3633702579428447
2646,5,2,400,7800000.0,-0.11584798380608657
2647,3,3,100,3700000.0,-0.3229584580837822
2648,5,3,132,9240000.0,-0.043106744059773966
2649,3,1,42,2440000.0,-0.3866070428618057
2650,4,3,240,20000000.0,0.5004319640446174
2651,6,6,300,45000000.0,1.7633007096403224
2652,4,5,500,18000000.0,0.3994024643969611
2653,3,1,46,1990000.0,-0.4093386802825284
2654,3,2,211,43000000.0,1.662271209992666
2655,4,4,355,12500000.0,0.12157134036590597
2656,4,3,99,7850000.0,-0.11332224631489515
2657,5,3,200,13000000.0,0.14682871527782007
2658,3,1,42,1670000.0,-0.4255034002261534
2659,4,4,160,13000000.0,0.14682871527782007
2660,4,3,220,18000000.0,0.3994024643969611
2661,4,3,258,12600000.0,0.1266228153482888
2662,3,3,54,4030000.000000001,-0.3062885906419188
2663,4,4,176,9500000.0,-0.02997290910557863
2664,5,5,470,54800000.0,2.258345257913839
2665,5,3,132,9240000.0,-0.043106744059773966
2666,5,2,400,7800000.0,-0.11584798380608657
2667,6,6,300,45000000.0,1.7633007096403224
2668,3,2,100,7600000.0,-0.1259509337708522
2669,2,1,100,4500000.0,-0.28254665822471964
2670,3,2,74,3410000.0,-0.33760773553269235
2671,5,4,450,41500000.0,1.5864990852569238
2672,2,2,46,3000000.0,-0.35831878296046193
2673,0,1,22,1100000.0,-0.4542968076257355
2674,5,5,300,32800000.0,1.1470207617896184
2675,3,2,99,6520000.0,-0.18050686358058665
2677,2,1,40,2560000.0,-0.3805452728829463
2678,4,3,232,5500000.0,-0.23203190840089144
2679,4,2,81,6500000.0,-0.18151715857706324
2680,2,1,46,5310000.0,-0.24162971086741877
2681,4,3,258,12600000.0,0.1266228153482888
2682,3,3,142,17300000.0,0.3640421395202813
2683,3,3,149,16800000.0,0.3387847646083672
2684,4,5,400,27000000.0,0.8540352128114148
2685,3,1,128,1600000.0,-0.4290394327138214
2686,3,2,70,3000000.0,-0.35831878296046193
2687,3,3,149,16800000.0,0.3387847646083672
2688,2,1,44,1800000.0,-0.41893648274905576
2689,0,1,22,1100000.0,-0.4542968076257355
2690,0,0,106,4300000.0,-0.29264960818948527
2691,2,1,50,4690000.0,-0.2729488557581923
2692,5,3,166,9550000.0,-0.02744717161438722
2693,3,3,120,8590000.0,-0.07594133144526229
2694,2,1,40,5740000.0,-0.21990836844317266
2695,4,3,560,27000000.0,0.8540352128114148
2696,3,3,142,17300000.0,0.3640421395202813
2697,4,4,230,18000000.0,0.3994024643969611
2698,4,4,450,33000000.0,1.157123711754384
2699,4,3,440,28000000.0,0.904549962635243
2700,3,1,128,1600000.0,-0.4290394327138214
2701,5,6,367,37000000.0,1.3591827110496968
2702,4,4,370,40000000.0,1.5107269605211815
2703,2,1,44,1830000.0,-0.4174210402543409
2704,4,3,180,15000000.0,0.24785821492547647
2705,3,2,120,6450000.0,-0.18404289606825464
2706,2,1,46,8880000.0,-0.06129205399635211
2707,4,2,200,6000000.0,-0.20677453348897734
2708,3,2,300,28000000.0,0.904549962635243
2709,4,2,170,13500000.0,0.17208609018973417
2710,3,3,112,5450000.0,-0.23455764589208283
2711,3,3,500,6000000.0,-0.20677453348897734
2712,2,2,58,3600000.0,-0.328009933066165
2713,4,3,180,15000000.0,0.24785821492547647
2714,5,3,142,8210000.000000001,-0.09513693637831697
2715,3,1,42,2010000.0,-0.40832838528605186
2716,3,1,42,2060000.0,-0.4058026477948604
2717,4,4,364,39500000.0,1.4854695856092675
2718,6,3,198,6000000.0,-0.20677453348897734
2719,0,1,22,634000.0,-0.47783668104363947
2720,6,2,200,7500000.0,-0.13100240875323502
2721,5,7,400,29500000.0,0.9803220873709854
2722,2,1,46,8880000.0,-0.06129205399635211
2723,0,1,46,2060000.0,-0.4058026477948604
2724,0,1,22,1160000.0,-0.4512659226363058
2725,0,0,125,11700000.0,0.0811595405068434
2726,4,3,80,6900000.0,-0.16131125864753196
2727,3,1,52,5940000.0,-0.20980541847840703
2728,4,4,292,65000000.0,2.7735957061168866
2729,6,4,380,32000000.0,1.106608961930556
2730,2,2,60,4230000.0,-0.29618564067715325
2731,5,5,280,25000000.0,0.7530057131637584
2732,2,1,50,4990000.0,-0.2577944308110438
2733,5,4,300,25000000.0,0.7530057131637584
2734,5,3,166,9890000.0,-0.010272156674285634
2735,5,5,280,25000000.0,0.7530057131637584
2736,2,1,49,1690000.0,-0.42449310522967687
2737,4,2,200,6000000.0,-0.20677453348897734
2738,2,2,48,3780000.0,-0.31891727809787596
2739,2,1,42,2720000.0,-0.3724629129111338
2740,4,3,80,6900000.0,-0.16131125864753196
2741,6,4,380,32000000.0,1.106608961930556
2742,2,1,31,10500000.0,0.02054184071824957
2743,5,3,166,9890000.0,-0.010272156674285634
2744,5,5,240,18000000.0,0.3994024643969611
2745,3,4,200,15500000.0,0.2731155898373906
2746,2,2,60,4230000.0,-0.29618564067715325
2747,5,8,525,35000000.0,1.2581532114020404
2748,5,5,280,17600000.0,0.3791965644674298
2749,4,4,262,15000000.0,0.24785821492547647
2750,4,4,500,35000000.0,1.2581532114020404
2751,3,2,115,13000000.0,0.14682871527782007
2752,2,1,38,2700000.0,-0.3734732079076104
2753,4,2,100,3500000.0,-0.33306140804854784
2754,4,3,264,51600000.0,2.0966980584775885
2756,2,1,30,1100000.0,-0.4542968076257355
2757,2,2,53,5330000.0,-0.2406194158709422
2759,2,1,38,2700000.0,-0.3734732079076104
2760,3,3,100,8910000.0,-0.05977661150163727
2761,4,3,190,11200000.0,0.05590216559492931
2762,3,2,93,4100000.0,-0.3027525581542509
2763,3,1,42,2110000.0,-0.403276910303669
2765,3,1,150,5620000.0,-0.22597013842203204
2766,2,2,50,3530000.0,-0.331545965553833
2767,2,1,38,991000.0,-0.4598029153565328
2768,2,2,50,4120000.0,-0.30174226315777436
2769,4,3,150,17500000.0,0.374145089485047
2770,2,1,44,2020000.0,-0.40782323778781354
2771,3,2,78,3660000.0,-0.32497904807673533
2772,4,3,110,16900000.0,0.34383623959075005
2773,3,3,120,8750000.0,-0.06785897147344978
2774,2,1,44,2000000.0,-0.40883353278429013
2775,2,1,46,5460000.0,-0.23405249839384457
2776,2,1,40,1760000.0,-0.4209570727420089
2777,2,1,42,1850000.0,-0.41641074525786437
2778,4,3,155,25200000.0,0.7631086631285241
2779,3,5,200,28500000.0,0.9298073375471572
2780,3,2,52,3190000.0,-0.3487209804939346
2781,6,7,500,30000000.0,1.0055794622828995
2782,3,2,76,4810000.0,-0.2668870857793329
2783,3,2,76,4810000.0,-0.2668870857793329
2784,2,2,53,7120000.0,-0.15019801368628974
2785,2,1,42,1690000.0,-0.42449310522967687
2786,3,2,65,3030000.0,-0.3568033404657471
2787,3,2,120,10300000.0,0.010438890753483929
2788,3,3,96,5220000.0,-0.24617603835156332
2789,2,1,46,6470000.0,-0.18303260107177807
